,collection_id,avg_accuracy,data_size,n_heel_strike,n_foot_flat,n_heel_off,n_toe_off,label,precision,recall,f1-score,support
978,YpmqjrY2TKwGYkMciRWN_12_R,0.9238095238095239,210,8,81,41,80,heel off,0.8260869565217391,0.926829268292683,0.8735632183908046,41.0
979,YpmqjrY2TKwGYkMciRWN_12_R,0.9238095238095239,210,8,81,41,80,toe off,0.963855421686747,1.0,0.9815950920245399,80.0
980,YpmqjrY2TKwGYkMciRWN_6_R,0.835,200,8,44,62,86,heel strike,1.0,0.375,0.5454545454545454,8.0
981,YpmqjrY2TKwGYkMciRWN_6_R,0.835,200,8,44,62,86,foot flat,0.5789473684210527,1.0,0.7333333333333333,44.0
982,YpmqjrY2TKwGYkMciRWN_6_R,0.835,200,8,44,62,86,heel off,0.9722222222222222,0.5645161290322581,0.7142857142857143,62.0
983,YpmqjrY2TKwGYkMciRWN_6_R,0.835,200,8,44,62,86,toe off,1.0,0.9883720930232558,0.9941520467836257,86.0
984,YpmqjrY2TKwGYkMciRWN_7_L,0.934010152284264,197,1,79,39,78,heel strike,0.16666666666666666,1.0,0.2857142857142857,1.0
985,YpmqjrY2TKwGYkMciRWN_7_L,0.934010152284264,197,1,79,39,78,foot flat,1.0,0.8987341772151899,0.9466666666666667,79.0
986,YpmqjrY2TKwGYkMciRWN_7_L,0.934010152284264,197,1,79,39,78,heel off,0.918918918918919,0.8717948717948718,0.8947368421052632,39.0
987,YpmqjrY2TKwGYkMciRWN_7_L,0.934010152284264,197,1,79,39,78,toe off,0.9397590361445783,1.0,0.968944099378882,78.0
988,Z1AILArBkINBepGZQbsw_13_R,0.9246231155778895,199,2,74,47,76,heel strike,0.4,1.0,0.5714285714285714,2.0
989,Z1AILArBkINBepGZQbsw_13_R,0.9246231155778895,199,2,74,47,76,foot flat,1.0,0.8648648648648649,0.927536231884058,74.0
990,Z1AILArBkINBepGZQbsw_13_R,0.9246231155778895,199,2,74,47,76,heel off,0.8571428571428571,0.8936170212765957,0.875,47.0
991,Z1AILArBkINBepGZQbsw_13_R,0.9246231155778895,199,2,74,47,76,toe off,0.9382716049382716,1.0,0.9681528662420382,76.0
992,Z1AILArBkINBepGZQbsw_9_R,0.9846938775510204,196,2,73,42,79,heel strike,0.5,1.0,0.6666666666666666,2.0
993,Z1AILArBkINBepGZQbsw_9_R,0.9846938775510204,196,2,73,42,79,foot flat,1.0,0.958904109589041,0.9790209790209791,73.0
994,Z1AILArBkINBepGZQbsw_9_R,0.9846938775510204,196,2,73,42,79,heel off,0.9767441860465116,1.0,0.9882352941176471,42.0
995,Z1AILArBkINBepGZQbsw_9_R,0.9846938775510204,196,2,73,42,79,toe off,1.0,1.0,1.0,79.0
996,ZvgatKIwynOMlV7juwLL_6_R,0.9174757281553398,206,3,97,23,83,heel strike,1.0,0.3333333333333333,0.5,3.0
997,ZvgatKIwynOMlV7juwLL_6_R,0.9174757281553398,206,3,97,23,83,foot flat,0.9777777777777777,0.9072164948453608,0.9411764705882353,97.0
998,ZvgatKIwynOMlV7juwLL_6_R,0.9174757281553398,206,3,97,23,83,heel off,0.6538461538461539,0.7391304347826086,0.6938775510204082,23.0
999,ZvgatKIwynOMlV7juwLL_6_R,0.9174757281553398,206,3,97,23,83,toe off,0.9325842696629213,1.0,0.9651162790697675,83.0
1000,a7Lrg5xuhsTFRtyOYvYn_5_R,0.9343434343434344,198,6,61,46,85,heel strike,0.8571428571428571,1.0,0.9230769230769231,6.0
1001,a7Lrg5xuhsTFRtyOYvYn_5_R,0.9343434343434344,198,6,61,46,85,foot flat,0.8676470588235294,0.9672131147540983,0.9147286821705426,61.0
1002,a7Lrg5xuhsTFRtyOYvYn_5_R,0.9343434343434344,198,6,61,46,85,heel off,0.925,0.8043478260869565,0.8604651162790697,46.0
1003,a7Lrg5xuhsTFRtyOYvYn_5_R,0.9343434343434344,198,6,61,46,85,toe off,1.0,0.9764705882352941,0.9880952380952381,85.0
1004,a7Lrg5xuhsTFRtyOYvYn_6_L,0.9384615384615385,195,7,59,48,81,heel strike,1.0,0.42857142857142855,0.6,7.0
1005,a7Lrg5xuhsTFRtyOYvYn_6_L,0.9384615384615385,195,7,59,48,81,foot flat,0.8805970149253731,1.0,0.9365079365079365,59.0
1006,a7Lrg5xuhsTFRtyOYvYn_6_L,0.9384615384615385,195,7,59,48,81,heel off,1.0,0.8333333333333334,0.9090909090909091,48.0
1007,a7Lrg5xuhsTFRtyOYvYn_6_L,0.9384615384615385,195,7,59,48,81,toe off,0.9529411764705882,1.0,0.9759036144578314,81.0
1008,a7Lrg5xuhsTFRtyOYvYn_8_L,0.9752475247524752,202,2,70,43,87,heel strike,0.3333333333333333,1.0,0.5,2.0
1009,a7Lrg5xuhsTFRtyOYvYn_8_L,0.9752475247524752,202,2,70,43,87,foot flat,1.0,0.9285714285714286,0.9629629629629629,70.0
1010,a7Lrg5xuhsTFRtyOYvYn_8_L,0.9752475247524752,202,2,70,43,87,heel off,0.9772727272727273,1.0,0.9885057471264368,43.0
1011,a7Lrg5xuhsTFRtyOYvYn_8_L,0.9752475247524752,202,2,70,43,87,toe off,1.0,1.0,1.0,87.0
1012,aLsCCWYabmB6E38wTgrd_13_R,0.9253731343283582,201,3,77,46,75,heel strike,1.0,0.6666666666666666,0.8,3.0
1013,aLsCCWYabmB6E38wTgrd_13_R,0.9253731343283582,201,3,77,46,75,foot flat,0.8850574712643678,1.0,0.9390243902439024,77.0
1014,aLsCCWYabmB6E38wTgrd_13_R,0.9253731343283582,201,3,77,46,75,heel off,1.0,0.6956521739130435,0.8205128205128205,46.0
1015,aLsCCWYabmB6E38wTgrd_13_R,0.9253731343283582,201,3,77,46,75,toe off,0.9375,1.0,0.967741935483871,75.0
1016,aQtYS6F55X7WyQ6nN4kG_4_R,0.9253731343283582,201,2,90,30,79,heel strike,0.3333333333333333,1.0,0.5,2.0
1017,aQtYS6F55X7WyQ6nN4kG_4_R,0.9253731343283582,201,2,90,30,79,foot flat,1.0,0.8444444444444444,0.9156626506024096,90.0
1018,aQtYS6F55X7WyQ6nN4kG_4_R,0.9253731343283582,201,2,90,30,79,heel off,0.7317073170731707,1.0,0.8450704225352113,30.0
1019,aQtYS6F55X7WyQ6nN4kG_4_R,0.9253731343283582,201,2,90,30,79,toe off,1.0,0.9873417721518988,0.9936305732484076,79.0
1020,aSpanlLyvDdtsqCKP0RY_8_R,0.9,90,2,37,15,36,heel strike,0.5,0.5,0.5,2.0
1021,aSpanlLyvDdtsqCKP0RY_8_R,0.9,90,2,37,15,36,foot flat,0.9696969696969697,0.8648648648648649,0.9142857142857143,37.0
1022,aSpanlLyvDdtsqCKP0RY_8_R,0.9,90,2,37,15,36,heel off,0.75,0.8,0.7741935483870968,15.0
1023,aSpanlLyvDdtsqCKP0RY_8_R,0.9,90,2,37,15,36,toe off,0.9230769230769231,1.0,0.96,36.0
1024,as6AwUPIi5b2WEnIn4OO_10_R,0.9555555555555556,90,2,32,18,38,heel strike,0.0,0.0,0.0,2.0
1025,as6AwUPIi5b2WEnIn4OO_10_R,0.9555555555555556,90,2,32,18,38,foot flat,0.9142857142857143,1.0,0.9552238805970149,32.0
1026,as6AwUPIi5b2WEnIn4OO_10_R,0.9555555555555556,90,2,32,18,38,heel off,1.0,0.8888888888888888,0.9411764705882353,18.0
1027,as6AwUPIi5b2WEnIn4OO_10_R,0.9555555555555556,90,2,32,18,38,toe off,0.9743589743589743,1.0,0.987012987012987,38.0
1028,bDbZg8cpaN1YTk1owjgb_10_L,0.9739583333333334,192,2,77,37,76,heel strike,0.5,0.5,0.5,2.0
1029,bDbZg8cpaN1YTk1owjgb_10_L,0.9739583333333334,192,2,77,37,76,foot flat,0.9620253164556962,0.987012987012987,0.9743589743589743,77.0
1030,bDbZg8cpaN1YTk1owjgb_10_L,0.9739583333333334,192,2,77,37,76,heel off,1.0,0.918918918918919,0.9577464788732394,37.0
1031,bDbZg8cpaN1YTk1owjgb_10_L,0.9739583333333334,192,2,77,37,76,toe off,0.987012987012987,1.0,0.9934640522875817,76.0
1032,bK6UIKg2ySsmZZL7dRNf_10_L,0.9537037037037037,216,2,99,28,87,heel strike,0.5,0.5,0.5,2.0
1033,bK6UIKg2ySsmZZL7dRNf_10_L,0.9537037037037037,216,2,99,28,87,foot flat,0.989247311827957,0.9292929292929293,0.9583333333333334,99.0
1034,bK6UIKg2ySsmZZL7dRNf_10_L,0.9537037037037037,216,2,99,28,87,heel off,0.8125,0.9285714285714286,0.8666666666666667,28.0
1035,bK6UIKg2ySsmZZL7dRNf_10_L,0.9537037037037037,216,2,99,28,87,toe off,0.9775280898876404,1.0,0.9886363636363636,87.0
1036,bK6UIKg2ySsmZZL7dRNf_11_R,0.9534883720930233,215,2,107,22,84,heel strike,0.5,0.5,0.5,2.0
1037,bK6UIKg2ySsmZZL7dRNf_11_R,0.9534883720930233,215,2,107,22,84,foot flat,0.9900990099009901,0.9345794392523364,0.9615384615384616,107.0
1038,bK6UIKg2ySsmZZL7dRNf_11_R,0.9534883720930233,215,2,107,22,84,heel off,0.7333333333333333,1.0,0.8461538461538461,22.0
1039,bK6UIKg2ySsmZZL7dRNf_11_R,0.9534883720930233,215,2,107,22,84,toe off,1.0,0.9761904761904762,0.9879518072289156,84.0
1040,bK6UIKg2ySsmZZL7dRNf_12_L,0.9255813953488372,215,2,86,45,82,heel strike,0.5,0.5,0.5,2.0
1041,bK6UIKg2ySsmZZL7dRNf_12_L,0.9255813953488372,215,2,86,45,82,foot flat,0.8673469387755102,0.9883720930232558,0.9239130434782609,86.0
1042,bK6UIKg2ySsmZZL7dRNf_12_L,0.9255813953488372,215,2,86,45,82,heel off,1.0,0.6888888888888889,0.8157894736842105,45.0
1043,bK6UIKg2ySsmZZL7dRNf_12_L,0.9255813953488372,215,2,86,45,82,toe off,0.9761904761904762,1.0,0.9879518072289156,82.0
1044,bK6UIKg2ySsmZZL7dRNf_13_R,0.933649289099526,211,5,96,30,80,heel strike,0.0,0.0,0.0,5.0
1045,bK6UIKg2ySsmZZL7dRNf_13_R,0.933649289099526,211,5,96,30,80,foot flat,0.9473684210526315,0.9375,0.9424083769633508,96.0
1046,bK6UIKg2ySsmZZL7dRNf_13_R,0.933649289099526,211,5,96,30,80,heel off,0.8181818181818182,0.9,0.8571428571428571,30.0
1047,bK6UIKg2ySsmZZL7dRNf_13_R,0.933649289099526,211,5,96,30,80,toe off,0.963855421686747,1.0,0.9815950920245399,80.0
1048,bK6UIKg2ySsmZZL7dRNf_5_R,0.9485981308411215,214,2,98,23,91,heel strike,0.4,1.0,0.5714285714285714,2.0
1049,bK6UIKg2ySsmZZL7dRNf_5_R,0.9485981308411215,214,2,98,23,91,foot flat,1.0,0.9081632653061225,0.9518716577540107,98.0
1050,bK6UIKg2ySsmZZL7dRNf_5_R,0.9485981308411215,214,2,98,23,91,heel off,0.7419354838709677,1.0,0.8518518518518519,23.0
1051,bK6UIKg2ySsmZZL7dRNf_5_R,0.9485981308411215,214,2,98,23,91,toe off,1.0,0.978021978021978,0.9888888888888889,91.0
1052,bK6UIKg2ySsmZZL7dRNf_6_L,0.9620853080568721,211,2,96,28,85,heel strike,0.5,1.0,0.6666666666666666,2.0
1053,bK6UIKg2ySsmZZL7dRNf_6_L,0.9620853080568721,211,2,96,28,85,foot flat,1.0,0.9166666666666666,0.9565217391304348,96.0
1054,bK6UIKg2ySsmZZL7dRNf_6_L,0.9620853080568721,211,2,96,28,85,heel off,0.8235294117647058,1.0,0.9032258064516129,28.0
1055,bK6UIKg2ySsmZZL7dRNf_6_L,0.9620853080568721,211,2,96,28,85,toe off,1.0,1.0,1.0,85.0
1056,bLqjkZpNjsuD1qEDCSH5_4_R,0.9523809523809523,210,7,82,31,90,heel strike,0.875,1.0,0.9333333333333333,7.0
1057,bLqjkZpNjsuD1qEDCSH5_4_R,0.9523809523809523,210,7,82,31,90,foot flat,1.0,0.9878048780487805,0.9938650306748467,82.0
1058,bLqjkZpNjsuD1qEDCSH5_4_R,0.9523809523809523,210,7,82,31,90,heel off,0.775,1.0,0.8732394366197183,31.0
1059,bLqjkZpNjsuD1qEDCSH5_4_R,0.9523809523809523,210,7,82,31,90,toe off,1.0,0.9,0.9473684210526315,90.0
1060,bLqjkZpNjsuD1qEDCSH5_8_R,0.926829268292683,205,5,70,43,87,heel strike,1.0,1.0,1.0,5.0
1061,bLqjkZpNjsuD1qEDCSH5_8_R,0.926829268292683,205,5,70,43,87,foot flat,0.875,1.0,0.9333333333333333,70.0
1062,bLqjkZpNjsuD1qEDCSH5_8_R,0.926829268292683,205,5,70,43,87,heel off,0.868421052631579,0.7674418604651163,0.8148148148148148,43.0
1063,bLqjkZpNjsuD1qEDCSH5_8_R,0.926829268292683,205,5,70,43,87,toe off,1.0,0.9425287356321839,0.9704142011834319,87.0
1064,bLqjkZpNjsuD1qEDCSH5_9_L,0.8536585365853658,205,11,61,46,87,heel strike,1.0,0.09090909090909091,0.16666666666666666,11.0
1065,bLqjkZpNjsuD1qEDCSH5_9_L,0.8536585365853658,205,11,61,46,87,foot flat,0.7261904761904762,1.0,0.8413793103448276,61.0
1066,bLqjkZpNjsuD1qEDCSH5_9_L,0.8536585365853658,205,11,61,46,87,heel off,0.825,0.717391304347826,0.7674418604651163,46.0
1067,bLqjkZpNjsuD1qEDCSH5_9_L,0.8536585365853658,205,11,61,46,87,toe off,1.0,0.9195402298850575,0.9580838323353293,87.0
1068,bNnJhahk7WNQykceSjZW_10_R,0.9661016949152542,236,2,96,48,90,heel strike,0.0,0.0,0.0,2.0
1069,bNnJhahk7WNQykceSjZW_10_R,0.9661016949152542,236,2,96,48,90,foot flat,0.9504950495049505,1.0,0.9746192893401016,96.0
1070,bNnJhahk7WNQykceSjZW_10_R,0.9661016949152542,236,2,96,48,90,heel off,1.0,0.875,0.9333333333333333,48.0
1071,bNnJhahk7WNQykceSjZW_10_R,0.9661016949152542,236,2,96,48,90,toe off,0.967741935483871,1.0,0.9836065573770492,90.0
1072,bNnJhahk7WNQykceSjZW_4_R,0.9282700421940928,237,2,90,47,98,heel strike,0.5,1.0,0.6666666666666666,2.0
1073,bNnJhahk7WNQykceSjZW_4_R,0.9282700421940928,237,2,90,47,98,foot flat,0.967032967032967,0.9777777777777777,0.9723756906077348,90.0
1074,bNnJhahk7WNQykceSjZW_4_R,0.9282700421940928,237,2,90,47,98,heel off,0.7857142857142857,0.9361702127659575,0.8543689320388349,47.0
1075,bNnJhahk7WNQykceSjZW_4_R,0.9282700421940928,237,2,90,47,98,toe off,1.0,0.8775510204081632,0.9347826086956522,98.0
1076,bNnJhahk7WNQykceSjZW_9_L,0.9747899159663865,238,2,100,45,91,heel strike,0.0,0.0,0.0,2.0
1077,bNnJhahk7WNQykceSjZW_9_L,0.9747899159663865,238,2,100,45,91,foot flat,0.98,0.98,0.98,100.0
1078,bNnJhahk7WNQykceSjZW_9_L,0.9747899159663865,238,2,100,45,91,heel off,0.9361702127659575,0.9777777777777777,0.9565217391304348,45.0
1079,bNnJhahk7WNQykceSjZW_9_L,0.9747899159663865,238,2,100,45,91,toe off,0.989010989010989,0.989010989010989,0.989010989010989,91.0
1080,bUSuGGbBCylZDKhyGupn_11_L,0.9560975609756097,205,2,91,31,81,heel strike,0.5,0.5,0.5,2.0
1081,bUSuGGbBCylZDKhyGupn_11_L,0.9560975609756097,205,2,91,31,81,foot flat,0.9885057471264368,0.945054945054945,0.9662921348314607,91.0
1082,bUSuGGbBCylZDKhyGupn_11_L,0.9560975609756097,205,2,91,31,81,heel off,0.875,0.9032258064516129,0.8888888888888888,31.0
1083,bUSuGGbBCylZDKhyGupn_11_L,0.9560975609756097,205,2,91,31,81,toe off,0.9642857142857143,1.0,0.9818181818181818,81.0
1084,bUSuGGbBCylZDKhyGupn_12_R,0.9805825242718447,206,1,94,31,80,heel strike,0.5,1.0,0.6666666666666666,1.0
1085,bUSuGGbBCylZDKhyGupn_12_R,0.9805825242718447,206,1,94,31,80,foot flat,1.0,0.9893617021276596,0.9946524064171123,94.0
1086,bUSuGGbBCylZDKhyGupn_12_R,0.9805825242718447,206,1,94,31,80,heel off,1.0,0.9032258064516129,0.9491525423728814,31.0
1087,bUSuGGbBCylZDKhyGupn_12_R,0.9805825242718447,206,1,94,31,80,toe off,0.963855421686747,1.0,0.9815950920245399,80.0
1088,bUSuGGbBCylZDKhyGupn_14_R,0.8418604651162791,215,7,109,33,66,heel strike,0.0,0.0,0.0,7.0
1089,bUSuGGbBCylZDKhyGupn_14_R,0.8418604651162791,215,7,109,33,66,foot flat,0.9320388349514563,0.8807339449541285,0.9056603773584906,109.0
1090,bUSuGGbBCylZDKhyGupn_14_R,0.8418604651162791,215,7,109,33,66,heel off,0.59375,0.5757575757575758,0.5846153846153846,33.0
1091,bUSuGGbBCylZDKhyGupn_14_R,0.8418604651162791,215,7,109,33,66,toe off,0.825,1.0,0.9041095890410958,66.0
1092,bUSuGGbBCylZDKhyGupn_4_R,0.9428571428571428,210,2,96,26,86,heel strike,0.5,1.0,0.6666666666666666,2.0
1093,bUSuGGbBCylZDKhyGupn_4_R,0.9428571428571428,210,2,96,26,86,foot flat,1.0,0.90625,0.9508196721311475,96.0
1094,bUSuGGbBCylZDKhyGupn_4_R,0.9428571428571428,210,2,96,26,86,heel off,0.7666666666666667,0.8846153846153846,0.8214285714285714,26.0
1095,bUSuGGbBCylZDKhyGupn_4_R,0.9428571428571428,210,2,96,26,86,toe off,0.9662921348314607,1.0,0.9828571428571429,86.0
1096,bUSuGGbBCylZDKhyGupn_5_L,0.9476190476190476,210,2,94,27,87,heel strike,0.0,0.0,0.0,2.0
1097,bUSuGGbBCylZDKhyGupn_5_L,0.9476190476190476,210,2,94,27,87,foot flat,0.9772727272727273,0.9148936170212766,0.945054945054945,94.0
1098,bUSuGGbBCylZDKhyGupn_5_L,0.9476190476190476,210,2,94,27,87,heel off,0.75,1.0,0.8571428571428571,27.0
1099,bUSuGGbBCylZDKhyGupn_5_L,0.9476190476190476,210,2,94,27,87,toe off,1.0,0.9885057471264368,0.9942196531791907,87.0
1100,bj1sfv5yhxfHDaJK7cTu_13_R,0.8669724770642202,218,9,58,81,70,heel strike,1.0,0.2222222222222222,0.36363636363636365,9.0
1101,bj1sfv5yhxfHDaJK7cTu_13_R,0.8669724770642202,218,9,58,81,70,foot flat,0.8787878787878788,1.0,0.9354838709677419,58.0
1102,bj1sfv5yhxfHDaJK7cTu_13_R,0.8669724770642202,218,9,58,81,70,heel off,1.0,0.7283950617283951,0.8428571428571429,81.0
1103,bj1sfv5yhxfHDaJK7cTu_13_R,0.8669724770642202,218,9,58,81,70,toe off,0.7692307692307693,1.0,0.8695652173913043,70.0
1104,bj1sfv5yhxfHDaJK7cTu_8_L,0.8053097345132744,226,2,40,83,101,heel strike,0.5,0.5,0.5,2.0
1105,bj1sfv5yhxfHDaJK7cTu_8_L,0.8053097345132744,226,2,40,83,101,foot flat,0.5064935064935064,0.975,0.6666666666666666,40.0
1106,bj1sfv5yhxfHDaJK7cTu_8_L,0.8053097345132744,226,2,40,83,101,heel off,0.9019607843137255,0.5542168674698795,0.6865671641791045,83.0
1107,bj1sfv5yhxfHDaJK7cTu_8_L,0.8053097345132744,226,2,40,83,101,toe off,1.0,0.9504950495049505,0.9746192893401016,101.0
1108,c5FBjTsVWOnupTeTpZAB_11_R,0.9403669724770642,218,2,89,41,86,heel strike,0.5,1.0,0.6666666666666666,2.0
1109,c5FBjTsVWOnupTeTpZAB_11_R,0.9403669724770642,218,2,89,41,86,foot flat,1.0,0.8651685393258427,0.927710843373494,89.0
1110,c5FBjTsVWOnupTeTpZAB_11_R,0.9403669724770642,218,2,89,41,86,heel off,0.7884615384615384,1.0,0.8817204301075269,41.0
1111,c5FBjTsVWOnupTeTpZAB_11_R,0.9403669724770642,218,2,89,41,86,toe off,1.0,0.9883720930232558,0.9941520467836257,86.0
1112,c5FBjTsVWOnupTeTpZAB_12_L,0.9636363636363636,220,2,86,48,84,heel strike,0.5,1.0,0.6666666666666666,2.0
1113,c5FBjTsVWOnupTeTpZAB_12_L,0.9636363636363636,220,2,86,48,84,foot flat,0.9882352941176471,0.9767441860465116,0.9824561403508771,86.0
1114,c5FBjTsVWOnupTeTpZAB_12_L,0.9636363636363636,220,2,86,48,84,heel off,1.0,0.875,0.9333333333333333,48.0
1115,c5FBjTsVWOnupTeTpZAB_12_L,0.9636363636363636,220,2,86,48,84,toe off,0.9438202247191011,1.0,0.9710982658959537,84.0
1116,c5FBjTsVWOnupTeTpZAB_4_L,0.9646017699115044,226,2,92,37,95,heel strike,0.5,1.0,0.6666666666666666,2.0
1117,c5FBjTsVWOnupTeTpZAB_4_L,0.9646017699115044,226,2,92,37,95,foot flat,1.0,0.967391304347826,0.9834254143646409,92.0
1118,c5FBjTsVWOnupTeTpZAB_4_L,0.9646017699115044,226,2,92,37,95,heel off,0.8604651162790697,1.0,0.925,37.0
1119,c5FBjTsVWOnupTeTpZAB_4_L,0.9646017699115044,226,2,92,37,95,toe off,1.0,0.9473684210526315,0.972972972972973,95.0
1120,c7ss5UxkwdJm5p3k1I67_6_L,0.9203980099502488,201,2,58,58,83,heel strike,0.0,0.0,0.0,2.0
1121,c7ss5UxkwdJm5p3k1I67_6_L,0.9203980099502488,201,2,58,58,83,foot flat,0.9,0.9310344827586207,0.9152542372881356,58.0
1122,c7ss5UxkwdJm5p3k1I67_6_L,0.9203980099502488,201,2,58,58,83,heel off,0.9230769230769231,0.8275862068965517,0.8727272727272727,58.0
1123,c7ss5UxkwdJm5p3k1I67_6_L,0.9203980099502488,201,2,58,58,83,toe off,0.9325842696629213,1.0,0.9651162790697675,83.0
1124,cFlL8vD8tI2Q16Kyw7hq_8_L,0.9288537549407114,253,3,74,63,113,heel strike,0.0,0.0,0.0,3.0
1125,cFlL8vD8tI2Q16Kyw7hq_8_L,0.9288537549407114,253,3,74,63,113,foot flat,0.8409090909090909,1.0,0.9135802469135802,74.0
1126,cFlL8vD8tI2Q16Kyw7hq_8_L,0.9288537549407114,253,3,74,63,113,heel off,0.9285714285714286,0.8253968253968254,0.8739495798319328,63.0
1127,cFlL8vD8tI2Q16Kyw7hq_8_L,0.9288537549407114,253,3,74,63,113,toe off,1.0,0.9646017699115044,0.9819819819819819,113.0
1128,cFlL8vD8tI2Q16Kyw7hq_9_R,0.9722222222222222,252,2,54,88,108,heel strike,0.0,0.0,0.0,2.0
1129,cFlL8vD8tI2Q16Kyw7hq_9_R,0.9722222222222222,252,2,54,88,108,foot flat,0.8852459016393442,1.0,0.9391304347826087,54.0
1130,cFlL8vD8tI2Q16Kyw7hq_9_R,0.9722222222222222,252,2,54,88,108,heel off,1.0,0.9431818181818182,0.9707602339181286,88.0
1131,cFlL8vD8tI2Q16Kyw7hq_9_R,0.9722222222222222,252,2,54,88,108,toe off,1.0,1.0,1.0,108.0
1132,cwxMjVOD6QZMf4ksUvBs_11_L,0.9655172413793104,203,5,78,37,83,heel strike,1.0,0.6,0.75,5.0
1133,cwxMjVOD6QZMf4ksUvBs_11_L,0.9655172413793104,203,5,78,37,83,foot flat,0.9736842105263158,0.9487179487179487,0.961038961038961,78.0
1134,cwxMjVOD6QZMf4ksUvBs_11_L,0.9655172413793104,203,5,78,37,83,heel off,0.9,0.972972972972973,0.935064935064935,37.0
1135,cwxMjVOD6QZMf4ksUvBs_11_L,0.9655172413793104,203,5,78,37,83,toe off,0.9880952380952381,1.0,0.9940119760479041,83.0
1136,cwxMjVOD6QZMf4ksUvBs_6_R,0.9238578680203046,197,2,84,24,87,heel strike,0.5,1.0,0.6666666666666666,2.0
1137,cwxMjVOD6QZMf4ksUvBs_6_R,0.9238578680203046,197,2,84,24,87,foot flat,1.0,0.8452380952380952,0.9161290322580645,84.0
1138,cwxMjVOD6QZMf4ksUvBs_6_R,0.9238578680203046,197,2,84,24,87,heel off,0.6486486486486487,1.0,0.7868852459016393,24.0
1139,cwxMjVOD6QZMf4ksUvBs_6_R,0.9238578680203046,197,2,84,24,87,toe off,1.0,0.9770114942528736,0.9883720930232558,87.0
1140,d1SJLQS5ncrA38E21pZF_12_R,0.865546218487395,238,12,95,48,83,heel strike,1.0,0.08333333333333333,0.15384615384615385,12.0
1141,d1SJLQS5ncrA38E21pZF_12_R,0.865546218487395,238,12,95,48,83,foot flat,0.8829787234042553,0.8736842105263158,0.8783068783068783,95.0
1142,d1SJLQS5ncrA38E21pZF_12_R,0.865546218487395,238,12,95,48,83,heel off,0.7647058823529411,0.8125,0.7878787878787878,48.0
1143,d1SJLQS5ncrA38E21pZF_12_R,0.865546218487395,238,12,95,48,83,toe off,0.9021739130434783,1.0,0.9485714285714286,83.0
1144,dxLAF5zCgjgkuwyHNtHP_7_R,0.9743589743589743,195,2,85,33,75,heel strike,0.5,0.5,0.5,2.0
1145,dxLAF5zCgjgkuwyHNtHP_7_R,0.9743589743589743,195,2,85,33,75,foot flat,0.9879518072289156,0.9647058823529412,0.9761904761904762,85.0
1146,dxLAF5zCgjgkuwyHNtHP_7_R,0.9743589743589743,195,2,85,33,75,heel off,0.9166666666666666,1.0,0.9565217391304348,33.0
1147,dxLAF5zCgjgkuwyHNtHP_7_R,0.9743589743589743,195,2,85,33,75,toe off,1.0,0.9866666666666667,0.9932885906040269,75.0
1148,dxLAF5zCgjgkuwyHNtHP_8_L,0.9378238341968912,193,2,71,47,73,heel strike,0.5,1.0,0.6666666666666666,2.0
1149,dxLAF5zCgjgkuwyHNtHP_8_L,0.9378238341968912,193,2,71,47,73,foot flat,0.8734177215189873,0.971830985915493,0.92,71.0
1150,dxLAF5zCgjgkuwyHNtHP_8_L,0.9378238341968912,193,2,71,47,73,heel off,1.0,0.7872340425531915,0.8809523809523809,47.0
1151,dxLAF5zCgjgkuwyHNtHP_8_L,0.9378238341968912,193,2,71,47,73,toe off,1.0,1.0,1.0,73.0
1152,eXKLmsaGLoqvIpnNNpG8_13_L,0.8181818181818182,99,2,25,33,39,heel strike,0.5,0.5,0.5,2.0
1153,eXKLmsaGLoqvIpnNNpG8_13_L,0.8181818181818182,99,2,25,33,39,foot flat,0.6857142857142857,0.96,0.8,25.0
1154,eXKLmsaGLoqvIpnNNpG8_13_L,0.8181818181818182,99,2,25,33,39,heel off,0.8148148148148148,0.6666666666666666,0.7333333333333333,33.0
1155,eXKLmsaGLoqvIpnNNpG8_13_L,0.8181818181818182,99,2,25,33,39,toe off,0.9714285714285714,0.8717948717948718,0.918918918918919,39.0
1156,eXKLmsaGLoqvIpnNNpG8_4_R,0.8586956521739131,92,2,25,24,41,heel strike,0.0,0.0,0.0,2.0
1157,eXKLmsaGLoqvIpnNNpG8_4_R,0.8586956521739131,92,2,25,24,41,foot flat,0.6944444444444444,1.0,0.819672131147541,25.0
1158,eXKLmsaGLoqvIpnNNpG8_4_R,0.8586956521739131,92,2,25,24,41,heel off,0.8823529411764706,0.625,0.7317073170731707,24.0
1159,eXKLmsaGLoqvIpnNNpG8_4_R,0.8586956521739131,92,2,25,24,41,toe off,1.0,0.9512195121951219,0.975,41.0
1160,eXKLmsaGLoqvIpnNNpG8_5_L,0.9333333333333333,90,2,33,18,37,heel strike,0.0,0.0,0.0,2.0
1161,eXKLmsaGLoqvIpnNNpG8_5_L,0.9333333333333333,90,2,33,18,37,foot flat,0.9393939393939394,0.9393939393939394,0.9393939393939394,33.0
1162,eXKLmsaGLoqvIpnNNpG8_5_L,0.9333333333333333,90,2,33,18,37,heel off,0.8888888888888888,0.8888888888888888,0.8888888888888888,18.0
1163,eXKLmsaGLoqvIpnNNpG8_5_L,0.9333333333333333,90,2,33,18,37,toe off,0.9487179487179487,1.0,0.9736842105263158,37.0
